order_id,payment_id,created_at,amount_inr,method,category,is_new_customer,past_orders,past_return_rate,order_hour,is_weekend,is_late_night,delivery_distance_km,checkout_time_sec,returned_or_chargeback
order_dbb24e34d6,pay_9dcffb688c,2026-08-18 10:55:50.250331,469.99,upi,digital,0,6,0.14999632353544504,10,0,0,0.0,70.0,0
order_b7a8f4bdbf,pay_44bc87e4af,2026-08-04 04:44:00.250331,313.09,upi,digital,0,5,0.005299518395812053,4,0,1,0.0,129.8,0
order_fabab7f8ef,pay_1a428b2c2b,2026-08-18 20:07:49.250331,370.75,wallet,grocery,0,3,0.3077371388294435,20,0,0,1.3,99.9,0
order_be6d1cc72d,pay_b3a6443adb,2026-08-03 13:35:55.250331,1223.82,cod,grocery,0,5,0.26906438750866357,13,0,0,6.7,118.1,1
order_c5a0a66d87,pay_04b18b3a26,2026-08-27 03:52:13.250331,657.15,card,grocery,0,5,0.04721419111141978,3,0,1,17.6,66.7,0
order_d1962d2d4b,pay_2bfc7f2d75,2026-08-11 07:12:29.250331,696.19,cod,apparel,1,0,0.0,7,0,0,22.3,98.8,0
order_7776b5234b,pay_d2fde23bac,2026-08-25 01:25:18.250331,584.5,upi,home,0,5,0.1157434743140401,1,0,1,10.5,33.8,0
order_6ee145db26,pay_6099bfee4b,2026-08-02 03:02:15.250331,1427.14,upi,digital,0,6,0.0209351771323535,3,1,1,0.0,50.1,0
order_bb9d334a8d,pay_e308800692,2026-08-09 09:46:56.250331,87.15,upi,electronics,1,0,0.0,9,1,0,26.1,72.4,0
order_3a39ee7951,pay_5ae95d131a,2026-08-24 06:41:19.250331,1218.6,cod,electronics,0,7,0.21806955148837795,6,0,0,53.8,64.0,0
order_8a784e2aa1,pay_73555fa4c2,2026-08-11 02:30:18.250331,330.24,upi,grocery,1,0,0.0,2,0,1,14.8,70.2,0
order_9a8b367c2f,pay_b7d22fe575,2026-08-19 17:09:07.250331,1792.43,netbanking,electronics,0,6,0.14091959127005835,17,0,0,7.4,385.0,0
order_f5294da63d,pay_469ca75b94,2026-08-21 20:44:03.250331,677.18,cod,electronics,0,8,0.3826638306092297,20,0,0,6.2,67.6,0
order_8d63f03cf2,pay_79ccc7a4ea,2026-08-19 03:56:15.250331,994.89,card,electronics,0,2,0.03633909988273689,3,0,1,19.1,40.9,0
order_a5eb94f436,pay_24f84b4b17,2026-08-04 01:43:39.250331,254.12,upi,home,1,0,0.0,1,0,1,0.9,21.9,0
order_84ba92191b,pay_ffe54d2fda,2026-08-18 13:43:27.250331,88.89,upi,electronics,1,0,0.0,13,0,0,27.1,48.9,0
order_ca5b0bda7c,pay_b58c56fa09,2026-08-22 19:30:39.250331,350.47,card,digital,0,5,0.10703502216611306,19,1,0,0.0,43.6,0
order_7fdf3bf9d6,pay_75a626aec8,2026-08-12 15:20:09.250331,3278.96,upi,digital,1,0,0.0,15,0,0,0.0,14.8,0
order_6a2933c8e5,pay_2721b4dd94,2026-08-13 22:28:22.250331,725.18,wallet,grocery,1,0,0.0,22,0,0,0.2,18.2,0
order_c0f50cdd50,pay_589d40688c,2026-08-20 23:28:51.250331,55.23,upi,apparel,0,2,0.16616511177251142,23,0,1,21.2,54.2,0
order_617392a576,pay_0405dc8724,2026-08-15 08:31:45.250331,96.19,card,apparel,0,2,0.09373212633706615,8,1,0,12.4,46.9,1
order_8909cd3483,pay_bf2ab1cf45,2026-08-15 10:43:29.250331,874.68,card,apparel,0,3,0.18583672025368336,10,1,0,0.4,108.9,0
order_b3b60f3035,pay_e110357aa1,2026-08-22 03:44:09.250331,2569.59,upi,electronics,0,4,0.105169478209298,3,1,1,3.5,47.5,0
order_9a42f382f1,pay_42df2777fb,2026-08-08 10:58:32.250331,455.67,cod,apparel,0,4,0.007532435571532607,10,1,0,26.0,47.0,1
order_fa26613f58,pay_a5edf0777b,2026-08-07 23:38:39.250331,1454.93,upi,electronics,0,0,0.5614452686609376,23,0,1,21.3,39.8,0
order_3fe1b6135b,pay_756e4f09ec,2026-08-09 03:25:46.250331,564.79,cod,home,0,6,0.47352264680779654,3,1,1,1.1,46.4,0
order_4c409f9e30,pay_9f37781d76,2026-08-01 05:19:06.250331,1416.11,netbanking,grocery,1,0,0.0,5,1,0,13.1,12.1,0
order_bab44eb84a,pay_9328f0f974,2026-08-16 10:44:15.250331,417.7,netbanking,apparel,1,0,0.0,10,1,0,20.4,68.0,1
order_85be43c506,pay_e85176ec57,2026-08-09 23:22:26.250331,889.32,upi,apparel,0,7,0.04904756951034617,23,1,1,6.7,77.5,0
order_9a5d85aad0,pay_532ecd5275,2026-08-20 13:47:24.250331,269.03,netbanking,home,1,0,0.0,13,0,0,9.1,18.4,0
order_068ea7e2ee,pay_9eb73ec99a,2026-08-22 08:06:11.250331,478.13,cod,apparel,0,2,0.013424397938511471,8,1,0,21.2,75.6,0
order_8c4c1152fd,pay_fda4ddb490,2026-08-16 03:31:19.250331,1148.4,card,home,0,8,0.1355201470529277,3,1,1,6.0,108.7,0
order_fc7c9b97ad,pay_995af10232,2026-08-06 04:13:00.250331,448.94,upi,apparel,0,3,0.05067884294403559,4,0,1,9.5,49.2,0
order_ca868c0849,pay_fac32b54c7,2026-08-25 01:55:08.250331,3491.79,card,electronics,1,0,0.0,1,0,1,29.9,81.4,0
order_97e2b25805,pay_d5906e8856,2026-07-30 10:50:53.250331,742.72,card,apparel,0,5,0.04261858669817749,10,0,0,14.1,26.4,0
order_4e78f9ce66,pay_7d54a8e2a6,2026-08-18 17:49:39.250331,126.0,cod,grocery,0,2,0.31231131791949024,17,0,0,28.4,62.2,1
order_93a56d1ea1,pay_7b083e7647,2026-08-13 10:10:03.250331,162.64,card,electronics,0,4,0.5052154055958589,10,0,0,8.1,12.5,0
order_2965b03af4,pay_795edd4932,2026-08-10 20:48:44.250331,2095.72,upi,electronics,0,5,0.15963328053203954,20,0,0,39.9,34.5,1
order_0314925014,pay_4afaf4b4a3,2026-08-12 03:46:11.250331,1362.12,cod,home,0,4,0.22206860034416265,3,0,1,2.6,116.0,0
order_49278a4d8b,pay_84cd8ac374,2026-08-07 18:40:18.250331,672.98,upi,electronics,0,4,0.1680915935152428,18,0,0,48.6,24.2,0
order_19e6f62b3a,pay_5a1d0bf8fa,2026-08-24 20:47:32.250331,150.57,upi,electronics,0,8,0.14006464344464262,20,0,0,7.4,85.7,1
order_228714fe2a,pay_357b5e3bb0,2026-07-30 19:52:58.250331,1373.79,cod,apparel,1,0,0.0,19,0,0,1.3,32.5,0
order_bfda4ac10b,pay_d285160352,2026-08-03 14:44:24.250331,233.57,upi,home,0,2,0.10255644243412791,14,0,0,16.0,36.0,0
order_5b8f8609c9,pay_75bcf235d6,2026-08-26 06:03:19.250331,1651.1,card,home,1,0,0.0,6,0,0,41.5,23.7,1
order_f93fa78d89,pay_44e611e959,2026-08-23 18:09:48.250331,1173.26,cod,apparel,0,9,0.22786254669011158,18,1,0,43.4,78.4,1
order_22f250c85c,pay_8f2cdc78cf,2026-08-08 04:28:10.250331,573.28,upi,apparel,0,7,0.236934757076642,4,1,1,8.3,78.6,0
order_7c1f7833b7,pay_072d0215bc,2026-07-30 15:01:43.250331,3855.71,upi,grocery,0,5,0.2490433914305534,15,0,0,44.7,129.5,0
order_ce1dc0cc6b,pay_5b97ed6369,2026-08-07 15:04:02.250331,207.16,cod,electronics,0,4,0.13344166485329317,15,0,0,3.3,33.5,1
order_10ef06eab7,pay_b34e8b3471,2026-08-02 12:04:15.250331,1525.59,upi,digital,0,9,0.173188012650886,12,1,0,0.0,37.4,0
order_8e84f4b967,pay_4f7f9f741c,2026-08-27 10:24:51.250331,1120.15,upi,electronics,1,0,0.0,10,0,0,0.9,53.0,0
order_9fff02d9ad,pay_c697509f70,2026-08-06 11:58:27.250331,5052.21,cod,apparel,0,11,0.28656212052893626,11,0,0,9.0,18.1,0
order_59f3a1362a,pay_6f726466a2,2026-07-29 08:48:07.250331,1583.33,upi,digital,1,0,0.0,8,0,0,0.0,95.8,0
order_683e35225c,pay_f1368e63e5,2026-08-12 06:50:19.250331,280.68,card,apparel,1,0,0.0,6,0,0,3.2,23.5,0
order_d332452021,pay_57f8463996,2026-08-06 19:56:24.250331,5431.92,upi,apparel,0,7,0.09287168755587336,19,0,0,46.9,181.4,0
order_8219b1b911,pay_5f7d42b4df,2026-08-15 10:54:07.250331,364.06,upi,apparel,0,4,0.06360918976861542,10,1,0,33.4,49.1,0
order_cd1750f8b5,pay_888e774591,2026-08-24 05:52:31.250331,356.17,card,home,0,7,0.3828313365372722,5,0,0,8.4,134.2,0
order_a1fd8d7745,pay_7600a578d4,2026-08-23 02:56:57.250331,1931.99,cod,electronics,0,3,0.5080384184569011,2,1,1,16.2,81.2,1
order_0e490eb03e,pay_d9054ef67b,2026-08-08 18:11:09.250331,1674.25,upi,grocery,0,6,0.053156839893556504,18,1,0,40.1,19.2,0
order_7b47d8fa81,pay_336c96cb5b,2026-08-08 07:35:33.250331,1267.97,cod,apparel,0,5,0.34117805387576755,7,1,0,1.9,124.0,0
order_4e48c913a9,pay_feee998b33,2026-08-23 15:07:00.250331,1437.77,card,electronics,0,2,0.006148303536446637,15,1,0,15.1,18.1,0
order_6b99b02561,pay_8411d05123,2026-08-14 21:47:43.250331,1852.88,card,digital,0,5,0.4900210665419308,21,0,0,0.0,25.9,0
order_dfb4f8cfb0,pay_188d9b6c82,2026-08-05 11:42:42.250331,2966.46,cod,grocery,0,6,0.33785206764671755,11,0,0,11.1,6.1,1
order_256a83f246,pay_1a15f15e18,2026-07-29 05:29:13.250331,1067.61,upi,grocery,0,5,0.04143857385284073,5,0,0,2.4,109.3,0
order_0cbec99ae7,pay_bca5dfaca3,2026-08-19 23:17:03.250331,174.42,upi,digital,0,4,0.19454745140724755,23,0,1,0.0,46.4,0
order_52d60f9ff9,pay_cf4eb3350a,2026-07-30 21:56:15.250331,1143.78,upi,grocery,0,3,0.3004159825994116,21,0,0,9.9,17.9,0
order_41bc9e99de,pay_3503751440,2026-08-15 02:32:44.250331,719.19,upi,digital,1,0,0.0,2,1,1,0.0,94.7,0
order_b436e66996,pay_60b14396e0,2026-08-25 01:23:28.250331,651.86,netbanking,apparel,0,3,0.5819086533444141,1,0,1,12.0,86.7,0
order_590a3f40f0,pay_35855407f9,2026-07-29 07:03:47.250331,412.4,cod,grocery,0,4,0.10089955544938016,7,0,0,42.5,177.1,1
order_e9f3a23825,pay_06a2f8df33,2026-08-22 18:34:53.250331,446.86,upi,electronics,1,0,0.0,18,1,0,2.7,52.8,0
order_002a81fa2d,pay_34fe5b0cb4,2026-08-02 14:03:05.250331,225.59,upi,apparel,1,0,0.0,14,1,0,1.4,34.2,0
order_0bf7105cff,pay_50feb78955,2026-08-24 14:20:12.250331,1475.15,cod,apparel,0,4,0.00020261138112074589,14,0,0,7.3,239.9,1
order_f5d2e5c16e,pay_b07d9bc51b,2026-08-04 16:44:10.250331,1410.25,upi,apparel,0,5,0.18574242639654928,16,0,0,72.9,23.9,0
order_c776df3c54,pay_648037b107,2026-08-12 11:08:16.250331,562.24,upi,home,0,5,0.3745201538709844,11,0,0,5.0,36.3,0
order_5eb6d93ac2,pay_fbc59c7ab1,2026-08-24 14:32:06.250331,1246.59,cod,grocery,0,7,0.07123709627699384,14,0,0,1.8,75.6,0
order_11385f32cd,pay_4b17f1f4dc,2026-08-15 02:29:12.250331,184.07,upi,apparel,0,6,0.07951367022522181,2,1,1,6.3,87.4,0
order_e01e6f152f,pay_2d91850d08,2026-08-17 19:30:57.250331,2827.18,upi,digital,0,6,0.032453960670145436,19,0,0,0.0,54.2,0
order_24faa918de,pay_d08a3e1266,2026-07-29 04:11:16.250331,807.76,card,electronics,1,0,0.0,4,0,1,28.2,46.3,0
order_e5d2e3f073,pay_eddbacc206,2026-08-05 03:12:27.250331,2162.02,cod,grocery,0,2,0.4611853589082244,3,0,1,7.7,58.2,0
order_68d234fa91,pay_798e7d8796,2026-08-10 22:03:45.250331,678.38,upi,digital,0,3,0.5954174866146854,22,0,0,0.0,34.5,0
order_1f73ffb185,pay_837c7252fe,2026-08-27 01:15:34.250331,602.74,cod,grocery,0,6,0.14904465985901577,1,0,1,8.6,22.0,0
order_6aff566b4a,pay_71a058a932,2026-08-07 19:27:19.250331,608.4,cod,grocery,0,4,0.023518308122208082,19,0,0,9.8,19.3,0
order_124f20c45c,pay_b9748e97ce,2026-08-08 03:12:43.250331,462.71,cod,electronics,1,0,0.0,3,1,1,15.3,28.4,0
order_af89af40fa,pay_ec101d1d10,2026-08-13 02:06:14.250331,435.59,netbanking,electronics,1,0,0.0,2,0,1,55.9,45.8,0
order_919e0cae9b,pay_c1374fadd7,2026-08-08 15:34:06.250331,167.1,upi,grocery,0,9,0.13694403274540887,15,1,0,2.4,43.8,0
order_562174c27c,pay_81d0f63077,2026-08-23 02:53:28.250331,191.18,netbanking,digital,0,5,0.08020864711861266,2,1,1,0.0,97.1,0
order_0929d0d5d7,pay_af00a948de,2026-08-26 17:42:38.250331,548.1,upi,home,0,6,0.38619401991589986,17,0,0,40.7,21.8,0
order_5497b4d594,pay_5fd115e24e,2026-08-16 00:07:53.250331,701.97,cod,grocery,0,4,0.21293243497992423,0,1,1,5.6,18.4,0
order_ccc32d0bfc,pay_7343272487,2026-08-04 13:37:46.250331,1421.68,upi,digital,0,9,0.09840922102843618,13,0,0,0.0,160.0,0
order_180cc9d114,pay_b3c4ad7166,2026-08-02 15:07:35.250331,666.91,upi,electronics,0,3,0.02796431580803761,15,1,0,18.4,37.2,0
order_b2cb1249d7,pay_21368298d7,2026-07-29 15:44:18.250331,133.45,wallet,apparel,0,3,0.0687044905314893,15,0,0,2.1,138.8,0
order_d072a37b85,pay_53ea96c588,2026-08-15 09:12:32.250331,306.66,upi,apparel,0,3,0.049601875801048224,9,1,0,15.0,21.0,0
order_6543c46923,pay_1497cec4a6,2026-08-26 12:12:30.250331,116.82,card,apparel,0,6,0.01330057122666765,12,0,0,13.7,93.3,0
order_3f571d5f24,pay_0c65418185,2026-07-28 10:37:14.250331,1138.38,upi,digital,1,0,0.0,10,0,0,0.0,30.3,0
order_c201a0c186,pay_c9bfcc347b,2026-08-27 07:34:24.250331,1757.53,cod,grocery,1,0,0.0,7,0,0,1.0,73.2,0
order_efe6c2dde9,pay_c01130e48f,2026-07-30 18:09:29.250331,1828.23,card,apparel,0,7,0.290160518905977,18,0,0,4.9,147.1,0
order_871e8011d9,pay_125f2a1563,2026-08-09 07:39:43.250331,536.78,upi,electronics,0,7,0.05358793350100017,7,1,0,19.3,70.6,0
order_28e7669085,pay_b79724c7bf,2026-08-11 00:09:31.250331,1853.09,cod,apparel,0,6,0.15689242765957087,0,0,1,19.2,55.3,1
order_db0aac7920,pay_32133dfcca,2026-07-29 22:46:14.250331,934.26,netbanking,electronics,0,5,0.06626208430038213,22,0,0,25.1,35.4,1
order_0d92398ea2,pay_fbc3eca1fb,2026-08-12 22:55:13.250331,1262.63,card,grocery,0,4,0.11474954748126269,22,0,0,12.3,52.7,0
order_171446dfad,pay_c9f2f9a7f0,2026-08-20 06:55:54.250331,357.12,card,grocery,0,4,0.28642037681702515,6,0,0,10.1,24.2,0
order_a26f461d42,pay_faaf12136e,2026-07-28 17:57:16.250331,607.52,cod,home,1,0,0.0,17,0,0,105.7,143.4,0
order_e21ae0df9a,pay_6de132b5e1,2026-08-02 13:34:21.250331,544.58,upi,electronics,0,5,0.2086189262350068,13,1,0,44.6,31.8,1
order_39f81f36e1,pay_77ecafd749,2026-08-09 09:18:49.250331,1632.37,cod,home,0,4,0.22902119412949426,9,1,0,15.3,20.3,1
order_cd83304646,pay_7e5ca4a1a2,2026-07-29 00:08:54.250331,208.14,cod,grocery,0,7,0.12561314235110635,0,0,1,5.1,170.6,0
order_09517cb744,pay_73e95ab08d,2026-07-29 22:09:12.250331,2351.34,upi,apparel,0,9,0.02121801365651305,22,0,0,7.0,23.5,0
order_c6eac9aa54,pay_8e009187fb,2026-08-04 14:27:13.250331,938.05,upi,electronics,0,5,0.09953538074062572,14,0,0,31.0,86.7,0
order_07582e1b63,pay_553038914f,2026-07-30 11:25:06.250331,442.78,upi,apparel,0,3,0.048870554669685894,11,0,0,4.0,113.0,0
order_d8cfafdb15,pay_22b33f0b0f,2026-08-16 01:30:14.250331,874.73,cod,home,0,5,0.060288935090739286,1,1,1,13.9,43.2,1
order_58473954d5,pay_fdc83c4a2b,2026-08-25 03:55:17.250331,2049.44,wallet,electronics,0,7,0.07536913653255094,3,0,1,2.2,185.5,0
order_4bc9bfc365,pay_cafb0dd8ce,2026-08-07 23:12:21.250331,497.33,upi,grocery,1,0,0.0,23,0,1,13.7,60.6,0
order_2ada8c1f82,pay_6d389ba518,2026-08-04 02:18:28.250331,943.89,upi,grocery,0,7,0.0904743742596936,2,0,1,16.0,148.6,0
order_eb15da17be,pay_e17e743d79,2026-08-09 11:14:48.250331,183.69,card,grocery,0,5,0.1522164973013751,11,1,0,4.5,157.1,1
order_499cebf5d6,pay_bc5f503ac8,2026-08-10 15:08:54.250331,1962.58,card,grocery,0,7,0.14199884770965318,15,0,0,13.1,45.4,0
order_1e053a6c81,pay_85d3c28157,2026-08-23 10:43:25.250331,403.19,upi,home,1,0,0.0,10,1,0,3.8,158.6,0
order_99166720ca,pay_c26c73017a,2026-08-15 11:19:31.250331,4062.53,netbanking,electronics,0,4,0.11555153035583081,11,1,0,35.3,70.0,1
order_07ec5d8fb0,pay_204ac02c18,2026-08-10 13:57:37.250331,308.87,card,digital,1,0,0.0,13,0,0,0.0,20.6,0
order_59de1f8c3c,pay_5dc6978003,2026-08-23 15:08:39.250331,494.82,upi,electronics,1,0,0.0,15,1,0,56.1,47.7,1
order_8810e539fd,pay_fd29631a4c,2026-08-05 18:47:47.250331,780.65,card,apparel,1,0,0.0,18,0,0,15.4,179.7,0
order_b8cd7e5083,pay_220fb42985,2026-08-04 09:07:02.250331,1958.07,card,grocery,1,0,0.0,9,0,0,1.4,32.9,0
order_2093409f7b,pay_3c92239b35,2026-08-10 13:16:53.250331,145.78,upi,apparel,1,0,0.0,13,0,0,16.2,67.9,0
order_1bc672f3ee,pay_7bfbc605eb,2026-08-17 12:34:06.250331,1138.15,upi,digital,1,0,0.0,12,0,0,0.0,13.7,0
order_72734efdb3,pay_9359568349,2026-07-28 13:07:45.250331,1305.64,netbanking,digital,0,7,0.1717310927879882,13,0,0,0.0,39.2,0
order_013427bf75,pay_73f0acd930,2026-08-21 07:01:53.250331,1417.29,upi,home,1,0,0.0,7,0,0,9.0,58.8,0
order_ac1b6e2586,pay_d560cdd693,2026-08-24 05:06:26.250331,423.96,upi,electronics,0,6,0.17231918322414683,5,0,0,22.7,73.9,1
order_2bb051f0d3,pay_7ae4db7e9e,2026-08-17 22:18:35.250331,337.52,card,electronics,1,0,0.0,22,0,0,17.8,32.2,0
order_cc515ab8b1,pay_632c928994,2026-08-19 06:57:17.250331,3202.15,card,electronics,1,0,0.0,6,0,0,7.3,59.5,0
order_7a7d833ea2,pay_b5cc54c22d,2026-08-22 16:37:58.250331,206.91,card,apparel,1,0,0.0,16,1,0,16.1,27.0,0
order_7fece71146,pay_eeff408964,2026-08-03 05:04:53.250331,265.78,netbanking,digital,0,4,0.2635939130277345,5,0,0,0.0,65.0,0
order_db28909b73,pay_523fe30f82,2026-08-19 12:43:52.250331,723.46,netbanking,digital,1,0,0.0,12,0,0,0.0,54.5,0
order_5b6eb94d3d,pay_2e517b2d99,2026-08-19 18:28:15.250331,4579.43,upi,grocery,0,8,0.017966809584283382,18,0,0,7.0,25.7,0
order_9b0e84877d,pay_9e57299297,2026-08-02 23:18:58.250331,1247.03,upi,home,1,0,0.0,23,1,1,19.4,117.5,1
order_e36f49b44e,pay_c0a65b95fe,2026-08-16 03:23:02.250331,430.62,upi,home,0,7,0.028937671245030543,3,1,1,24.6,23.7,0
order_a3e87f6fef,pay_d5b2171277,2026-08-19 12:11:32.250331,367.69,netbanking,digital,0,2,0.5043391739460444,12,0,0,0.0,112.2,0
order_25558c07c5,pay_ae2e6b87c6,2026-08-01 16:47:36.250331,1075.72,wallet,grocery,0,3,0.15974473115773316,16,1,0,6.1,230.3,0
order_9686469413,pay_2c135efd91,2026-08-02 08:56:16.250331,250.3,cod,grocery,0,4,0.05163502339930374,8,1,0,14.2,87.4,0
order_cac500bea8,pay_bb0233ebd6,2026-08-21 21:30:43.250331,3515.69,card,apparel,0,3,0.29000695071990845,21,0,0,2.0,100.2,0
order_a8aadbde86,pay_6a468195a5,2026-08-11 23:26:52.250331,136.42,card,grocery,1,0,0.0,23,0,1,2.6,29.7,0
order_1315c59664,pay_e4eb7ca047,2026-08-06 07:54:13.250331,205.61,upi,home,0,12,0.03794044291511425,7,0,0,2.0,33.6,0
order_4d329281ea,pay_1e8b5bd8a7,2026-08-15 19:34:09.250331,366.36,upi,digital,0,8,0.1859114806031497,19,1,0,0.0,50.0,0
order_04fd3c78c3,pay_5be0d5e5ea,2026-07-30 00:59:53.250331,2883.69,upi,grocery,1,0,0.0,0,0,1,29.3,80.7,0
order_7f6a1ce9f9,pay_7acf43937c,2026-08-24 01:51:57.250331,1293.48,upi,apparel,0,5,0.016533648465219524,1,0,1,1.5,47.5,0
order_2f3906400f,pay_6fd8563a7e,2026-08-04 07:35:35.250331,1039.1,cod,grocery,0,8,0.06687461693080332,7,0,0,6.3,29.4,0
order_a53ae4b385,pay_bba1b8dc28,2026-07-30 15:32:30.250331,222.06,netbanking,grocery,0,5,0.04455262973236674,15,0,0,7.8,43.7,0
order_ae37fea447,pay_9115d12812,2026-08-15 07:20:42.250331,1706.59,cod,grocery,0,3,0.07012165730742556,7,1,0,5.6,142.1,1
order_44aeb895ad,pay_c653370a7b,2026-08-19 19:14:37.250331,470.64,cod,grocery,0,4,0.030871283508948542,19,0,0,8.1,60.5,0
order_748432d1be,pay_ea76d59fea,2026-08-24 02:30:28.250331,1476.01,card,apparel,1,0,0.0,2,0,1,7.3,101.4,0
order_a3a08fb154,pay_e15d0fb6c8,2026-08-03 02:57:44.250331,589.28,cod,home,0,1,0.18043147486695527,2,0,1,0.4,14.1,1
order_7af4835025,pay_5aeedd7e3c,2026-08-07 16:10:07.250331,1113.27,netbanking,grocery,1,0,0.0,16,0,0,3.0,20.6,0
order_aa7312d026,pay_a06fa47a29,2026-08-19 08:54:56.250331,390.89,cod,grocery,0,2,0.09901198515938227,8,0,0,25.3,36.1,0
order_147de7ebdc,pay_7917090ac0,2026-08-25 03:52:47.250331,1365.47,upi,electronics,0,2,0.378840222682799,3,0,1,4.5,146.8,0
order_f4dd85ff14,pay_913a2e3ceb,2026-07-31 18:49:24.250331,1482.81,cod,apparel,1,0,0.0,18,0,0,26.8,44.3,1
order_d25309c3f1,pay_048157eab6,2026-08-27 10:02:20.250331,1528.17,cod,apparel,1,0,0.0,10,0,0,7.8,77.2,0
order_a45fdfac27,pay_6965f0f2df,2026-08-03 21:39:06.250331,1540.97,upi,apparel,1,0,0.0,21,0,0,3.5,123.1,0
order_d18cd0c9f0,pay_7b4efda7a3,2026-08-09 07:41:27.250331,100.34,card,electronics,0,5,0.2864277125472766,7,1,0,53.2,41.5,0
order_5c6b69b3a3,pay_e11a17807d,2026-08-18 22:19:16.250331,141.72,wallet,electronics,0,5,0.019560503868515173,22,0,0,10.5,21.1,0
order_e7218ba6aa,pay_44ad8197cb,2026-08-15 14:51:59.250331,362.93,card,digital,0,3,0.32966979515383016,14,1,0,0.0,56.5,0
order_1f403544c9,pay_fbff647b2b,2026-08-11 15:19:42.250331,2860.18,card,home,0,4,0.11615166379609486,15,0,0,5.6,188.7,0
order_fa38085f2f,pay_2e705f8b35,2026-08-18 08:33:52.250331,395.99,upi,electronics,0,3,0.3103000552906258,8,0,0,48.4,74.6,0
order_cefe6070e6,pay_5926ed9514,2026-08-15 01:12:11.250331,705.27,upi,grocery,0,5,0.265478466631348,1,1,1,14.1,37.0,0
order_c8d2b7bd85,pay_d59f9406c1,2026-08-12 09:10:40.250331,222.28,netbanking,digital,0,2,0.003488433637228395,9,0,0,0.0,11.3,0
order_04975f761d,pay_162e6c74e3,2026-08-15 15:09:41.250331,1735.68,upi,electronics,0,2,0.029871237054399993,15,1,0,4.6,116.3,0
order_bce40dc8a6,pay_8072e33d36,2026-07-30 06:37:33.250331,222.49,netbanking,grocery,1,0,0.0,6,0,0,0.0,16.9,0
order_8325cf038e,pay_ffd59af5f3,2026-08-06 14:30:01.250331,2787.42,upi,grocery,0,5,0.03401577277994314,14,0,0,4.3,77.0,0
order_4816b39d3e,pay_0eb0e2cb92,2026-08-23 00:00:08.250331,632.75,upi,electronics,0,5,0.05943331669455683,0,1,1,2.1,10.1,0
order_8b6d422b08,pay_5b598dd58e,2026-08-13 12:41:51.250331,278.86,upi,grocery,0,1,0.06222196155708585,12,0,0,12.2,37.1,1
order_8f2f4388f9,pay_75bc35c068,2026-08-08 11:25:22.250331,257.83,upi,apparel,1,0,0.0,11,1,0,7.5,112.4,1
order_b84f5b0dfa,pay_e7e8f69a73,2026-08-16 00:51:42.250331,2009.44,upi,apparel,0,7,0.03837265494814276,0,1,1,5.8,88.9,1
order_0616d8baa0,pay_baaf902b66,2026-08-22 11:56:30.250331,1642.03,cod,electronics,1,0,0.0,11,1,0,43.5,19.8,0
order_8e0b308ccc,pay_9ea10533f6,2026-07-28 21:14:25.250331,174.72,cod,home,0,7,0.20554403675526237,21,0,0,24.7,17.5,0
order_430f84a1b6,pay_69b450a053,2026-08-19 19:10:45.250331,257.25,card,apparel,1,0,0.0,19,0,0,23.6,19.3,0
order_ca6eeb9cd1,pay_3aa764bf0e,2026-08-25 13:14:10.250331,252.82,cod,grocery,0,2,0.23417118526296757,13,0,0,16.6,102.1,1
order_b7a2221ae0,pay_74f929b9eb,2026-08-07 03:32:37.250331,281.81,upi,apparel,0,3,0.06455860083006174,3,0,1,2.4,10.5,0
order_6efceb0e2b,pay_302161adad,2026-08-15 04:37:36.250331,425.24,upi,grocery,0,3,0.06132807238072428,4,1,1,0.3,40.9,0
order_12ca747cee,pay_ce6779aa12,2026-08-19 04:58:51.250331,164.98,card,apparel,0,5,0.22646428632000934,4,0,1,8.0,50.3,0
order_84af61f190,pay_d14e982101,2026-07-29 00:05:04.250331,1010.77,card,apparel,1,0,0.0,0,0,1,24.7,42.5,0
order_8a3fe8751f,pay_34f71fd411,2026-08-06 03:48:42.250331,5102.8,wallet,apparel,0,3,0.01434945743462419,3,0,1,4.5,82.6,0
order_c8ab40d8bb,pay_eac5bca66a,2026-08-05 08:03:55.250331,639.65,card,apparel,1,0,0.0,8,0,0,16.4,53.6,0
order_ccbf0a0cd4,pay_86abb0a396,2026-08-27 05:55:48.250331,154.84,netbanking,electronics,1,0,0.0,5,0,0,13.2,90.4,0
order_c4f85abcb7,pay_bdbd77efb0,2026-08-01 04:54:27.250331,2114.79,card,grocery,0,6,0.1534892231968289,4,1,1,9.0,25.4,1
order_b614142a87,pay_5d56be6f18,2026-08-19 15:50:54.250331,1032.15,card,apparel,0,4,0.44573703804597603,15,0,0,6.7,45.3,1
order_d48df2673c,pay_efec3490af,2026-08-09 07:41:00.250331,1419.67,netbanking,apparel,0,7,0.11220844659714455,7,1,0,6.9,12.6,0
order_809ee4598e,pay_8690f30ef0,2026-08-14 05:33:26.250331,51.61,netbanking,grocery,0,5,0.482795238040809,5,0,0,22.3,62.5,1
order_cf7f38bf6c,pay_1256321ea8,2026-08-20 15:37:57.250331,1215.13,card,apparel,0,10,0.08341393158084229,15,0,0,60.2,52.3,0
order_71cda545fb,pay_c0aab49e5b,2026-08-23 10:21:24.250331,52.58,upi,electronics,0,4,0.4600804843732231,10,1,0,28.0,99.5,1
